epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,521.328,0.32691,0.28867,0.89672,0.99794,1,0.995,0.995,0.15811,0.17184,0.80499,0.0007064,0.0007064,0.0007064
100,526.715,0.35409,0.29408,0.9257,0.99793,1,0.995,0.99112,0.17102,0.17168,0.80637,0.0006932,0.0006932,0.0006932
101,532.121,0.30375,0.2813,0.86636,0.99796,1,0.995,0.995,0.17494,0.17657,0.80558,0.00068,0.00068,0.00068
102,537.537,0.31739,0.28071,0.89693,0.99796,1,0.995,0.995,0.15947,0.17005,0.80482,0.0006668,0.0006668,0.0006668
103,542.936,0.31438,0.27054,0.86362,0.99797,1,0.995,0.995,0.16698,0.16733,0.80639,0.0006536,0.0006536,0.0006536
104,548.284,0.28534,0.25929,0.86854,0.99799,1,0.995,0.995,0.17491,0.16091,0.80624,0.0006404,0.0006404,0.0006404
105,553.753,0.28186,0.2537,0.84931,0.99799,1,0.995,0.995,0.16421,0.16922,0.80478,0.0006272,0.0006272,0.0006272
106,559.122,0.26304,0.24394,0.84745,0.99796,1,0.995,0.995,0.1529,0.15282,0.80374,0.000614,0.000614,0.000614
107,564.53,0.30564,0.26285,0.87826,0.998,1,0.995,0.995,0.15311,0.14846,0.80522,0.0006008,0.0006008,0.0006008
108,569.898,0.29012,0.25604,0.86999,0.99799,1,0.995,0.995,0.14842,0.15035,0.8034,0.0005876,0.0005876,0.0005876
109,575.295,0.29661,0.26161,0.86077,0.99797,1,0.995,0.995,0.16985,0.167,0.80316,0.0005744,0.0005744,0.0005744
110,580.637,0.25061,0.24374,0.82204,0.99798,1,0.995,0.995,0.1537,0.17731,0.80136,0.0005612,0.0005612,0.0005612
111,586.047,0.29133,0.25045,0.86303,0.99799,1,0.995,0.995,0.13986,0.1766,0.80118,0.000548,0.000548,0.000548
112,591.39,0.28787,0.2585,0.8809,0.99799,1,0.995,0.995,0.14535,0.16883,0.80232,0.0005348,0.0005348,0.0005348
113,596.788,0.27363,0.24672,0.853,0.99799,1,0.995,0.995,0.15257,0.16529,0.80209,0.0005216,0.0005216,0.0005216
114,602.121,0.28916,0.25941,0.87179,0.99797,1,0.995,0.995,0.15848,0.17349,0.80228,0.0005084,0.0005084,0.0005084
115,607.492,0.27516,0.24455,0.86496,0.99796,1,0.995,0.995,0.15614,0.16934,0.80158,0.0004952,0.0004952,0.0004952
116,612.918,0.31128,0.2629,0.8996,0.99796,1,0.995,0.995,0.15783,0.16784,0.80205,0.000482,0.000482,0.000482
117,618.356,0.2776,0.24847,0.86583,0.998,1,0.995,0.995,0.15497,0.16996,0.80234,0.0004688,0.0004688,0.0004688
118,623.74,0.27514,0.25645,0.86209,0.99798,1,0.995,0.995,0.1577,0.1702,0.80338,0.0004556,0.0004556,0.0004556
119,629.407,0.23314,0.22866,0.82367,0.99795,1,0.995,0.995,0.1622,0.16318,0.80281,0.0004424,0.0004424,0.0004424
120,635.215,0.29605,0.25635,0.85979,0.99796,1,0.995,0.995,0.15853,0.15486,0.80105,0.0004292,0.0004292,0.0004292
