epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,289.169,0.45842,0.31457,0.93656,0.90659,1,0.99108,0.95614,0.32032,0.46235,0.78342,0.00162776,0.00162776,0.00162776
190,290.687,0.40982,0.28777,0.90987,0.99841,1,0.995,0.96947,0.29344,0.22519,0.77475,0.00162578,0.00162578,0.00162578
191,292.158,0.47046,0.31756,0.91866,0.99839,1,0.995,0.96674,0.30088,0.21874,0.77233,0.0016238,0.0016238,0.0016238
192,293.661,0.44517,0.30813,0.92318,0.99786,1,0.995,0.96959,0.30687,0.22318,0.77027,0.00162182,0.00162182,0.00162182
193,295.157,0.50387,0.32919,0.95792,0.99749,1,0.995,0.97158,0.30571,0.21654,0.76612,0.00161984,0.00161984,0.00161984
194,296.681,0.42926,0.29996,0.91117,0.99817,1,0.995,0.97829,0.27403,0.20063,0.76002,0.00161786,0.00161786,0.00161786
195,298.182,0.44028,0.31449,0.90972,0.99868,1,0.995,0.96442,0.28677,0.20925,0.76037,0.00161588,0.00161588,0.00161588
196,299.711,0.43234,0.28889,0.90831,0.99562,1,0.995,0.97056,0.28981,0.23859,0.76494,0.0016139,0.0016139,0.0016139
197,301.227,0.45895,0.30496,0.92919,0.89911,1,0.98684,0.94452,0.32205,0.39696,0.78297,0.00161192,0.00161192,0.00161192
198,302.761,0.43034,0.29199,0.92356,0.9126,0.88372,0.96364,0.8662,0.48524,0.61698,0.87138,0.00160994,0.00160994,0.00160994
199,304.32,0.42,0.28784,0.90533,0.98227,1,0.995,0.93529,0.32764,0.48263,0.77966,0.00160796,0.00160796,0.00160796
200,305.879,0.45914,0.29864,0.94825,0.99826,1,0.995,0.94979,0.27954,0.20211,0.76709,0.00160598,0.00160598,0.00160598
201,307.393,0.47013,0.31941,0.93371,0.99868,1,0.995,0.96485,0.26994,0.19372,0.76581,0.001604,0.001604,0.001604
202,308.935,0.38276,0.27863,0.89687,0.99871,1,0.995,0.96441,0.26977,0.18707,0.76133,0.00160202,0.00160202,0.00160202
203,310.451,0.46114,0.30244,0.93305,0.99868,1,0.995,0.95731,0.27792,0.19748,0.76257,0.00160004,0.00160004,0.00160004
204,311.966,0.40484,0.27763,0.89913,0.99867,1,0.995,0.95388,0.28492,0.19416,0.76471,0.00159806,0.00159806,0.00159806
205,313.464,0.44287,0.30264,0.93081,0.99801,1,0.995,0.97339,0.29622,0.21779,0.77013,0.00159608,0.00159608,0.00159608
206,314.994,0.43645,0.28817,0.91876,0.9985,1,0.995,0.96209,0.30898,0.22074,0.76843,0.0015941,0.0015941,0.0015941
207,316.487,0.41501,0.30164,0.92589,0.99862,1,0.995,0.95521,0.29365,0.21307,0.76394,0.00159212,0.00159212,0.00159212
208,317.998,0.42707,0.28406,0.93157,0.99826,1,0.995,0.97907,0.28085,0.20537,0.76482,0.00159014,0.00159014,0.00159014
209,319.506,0.4179,0.29236,0.92993,0.99866,1,0.995,0.97975,0.26394,0.19325,0.76254,0.00158816,0.00158816,0.00158816
210,321.049,0.42435,0.27647,0.92865,0.99866,1,0.995,0.968,0.27858,0.19847,0.766,0.00158618,0.00158618,0.00158618
211,322.529,0.42631,0.28805,0.90262,0.99826,1,0.995,0.95977,0.2815,0.20017,0.76188,0.0015842,0.0015842,0.0015842
212,324.053,0.45675,0.27573,0.91992,0.99535,1,0.995,0.9686,0.28674,0.26161,0.76271,0.00158222,0.00158222,0.00158222
213,325.544,0.47136,0.29947,0.93197,0.96242,1,0.99409,0.96274,0.28404,0.32541,0.76198,0.00158024,0.00158024,0.00158024
214,327.038,0.46613,0.29888,0.93307,0.99779,1,0.995,0.97323,0.27492,0.261,0.76337,0.00157826,0.00157826,0.00157826
215,328.521,0.42032,0.27051,0.91406,0.99847,1,0.995,0.97725,0.26825,0.20264,0.75923,0.00157628,0.00157628,0.00157628
216,330.049,0.42215,0.28147,0.92998,0.9987,1,0.995,0.96316,0.26415,0.20268,0.7587,0.0015743,0.0015743,0.0015743
217,331.57,0.42847,0.28272,0.92128,0.99869,1,0.995,0.97153,0.27869,0.19438,0.76098,0.00157232,0.00157232,0.00157232
218,333.066,0.43761,0.29726,0.92488,0.99892,1,0.995,0.97162,0.30442,0.23141,0.76907,0.00157034,0.00157034,0.00157034
219,334.582,0.48044,0.32187,0.93617,0.99951,1,0.995,0.97353,0.28366,0.22164,0.76671,0.00156836,0.00156836,0.00156836
220,336.081,0.44988,0.29833,0.93817,0.9982,1,0.995,0.96865,0.2813,0.20949,0.76722,0.00156638,0.00156638,0.00156638
221,337.576,0.4223,0.30001,0.90861,0.99839,1,0.995,0.95149,0.29786,0.21714,0.76789,0.0015644,0.0015644,0.0015644
222,339.103,0.39172,0.27311,0.90802,0.9986,1,0.995,0.96824,0.28708,0.20705,0.7659,0.00156242,0.00156242,0.00156242
223,340.669,0.46411,0.31343,0.93893,0.99861,1,0.995,0.96748,0.29489,0.23505,0.77279,0.00156044,0.00156044,0.00156044
224,342.195,0.43927,0.30827,0.92632,0.99849,1,0.995,0.96601,0.27987,0.20347,0.75994,0.00155846,0.00155846,0.00155846
225,343.697,0.44349,0.30219,0.90355,0.99866,1,0.995,0.98043,0.28156,0.19585,0.76008,0.00155648,0.00155648,0.00155648
226,345.219,0.39277,0.28867,0.89048,0.99877,1,0.995,0.97588,0.29476,0.18969,0.76161,0.0015545,0.0015545,0.0015545
227,346.738,0.42582,0.30142,0.91848,0.99877,1,0.995,0.97714,0.27553,0.17871,0.75993,0.00155252,0.00155252,0.00155252
228,348.285,0.41454,0.28869,0.91506,0.99877,1,0.995,0.97391,0.2646,0.18108,0.75838,0.00155054,0.00155054,0.00155054
229,349.801,0.45327,0.29648,0.92866,0.99873,1,0.995,0.97908,0.24819,0.17083,0.75392,0.00154856,0.00154856,0.00154856
230,351.349,0.3795,0.26855,0.8877,0.99875,1,0.995,0.98256,0.24452,0.16954,0.75207,0.00154658,0.00154658,0.00154658
231,352.912,0.38555,0.26282,0.90555,0.99874,1,0.995,0.98331,0.25281,0.1901,0.75711,0.0015446,0.0015446,0.0015446
232,354.423,0.41496,0.27273,0.91453,0.99871,1,0.995,0.98299,0.27953,0.19674,0.76797,0.00154262,0.00154262,0.00154262
233,355.975,0.39599,0.26491,0.90838,0.99871,1,0.995,0.97337,0.28108,0.18782,0.76417,0.00154064,0.00154064,0.00154064
234,357.53,0.42282,0.28068,0.90567,0.99877,1,0.995,0.96469,0.27518,0.19215,0.76063,0.00153866,0.00153866,0.00153866
235,359.02,0.39288,0.27874,0.89346,0.99873,1,0.995,0.96361,0.26807,0.18956,0.75896,0.00153668,0.00153668,0.00153668
236,360.58,0.38455,0.2639,0.90406,0.99875,1,0.995,0.96947,0.26449,0.18917,0.75791,0.0015347,0.0015347,0.0015347
237,362.109,0.44661,0.30708,0.933,0.99876,1,0.995,0.9766,0.26455,0.19825,0.75523,0.00153272,0.00153272,0.00153272
238,363.652,0.40178,0.27606,0.90305,0.99874,1,0.995,0.9672,0.27612,0.19461,0.75766,0.00153074,0.00153074,0.00153074
239,365.18,0.40306,0.26677,0.91996,0.99874,1,0.995,0.95815,0.26871,0.19931,0.76082,0.00152876,0.00152876,0.00152876
240,366.711,0.43653,0.28653,0.92946,0.99873,1,0.995,0.95203,0.28276,0.1876,0.76811,0.00152678,0.00152678,0.00152678
241,368.216,0.4195,0.27407,0.89445,0.99873,1,0.995,0.95002,0.2945,0.2035,0.77246,0.0015248,0.0015248,0.0015248
242,369.764,0.43949,0.31553,0.90992,0.99871,1,0.995,0.96211,0.28991,0.20647,0.76953,0.00152282,0.00152282,0.00152282
243,371.285,0.39693,0.27928,0.91821,0.99872,1,0.995,0.96964,0.27568,0.20776,0.76633,0.00152084,0.00152084,0.00152084
244,372.79,0.44891,0.30509,0.92835,0.99875,1,0.995,0.96707,0.28881,0.21233,0.76767,0.00151886,0.00151886,0.00151886
245,374.315,0.41818,0.29526,0.91239,0.99873,1,0.995,0.97724,0.26898,0.19356,0.76165,0.00151688,0.00151688,0.00151688
246,375.842,0.41897,0.28109,0.9003,0.9987,1,0.995,0.97884,0.25922,0.19126,0.75663,0.0015149,0.0015149,0.0015149
247,377.37,0.38511,0.26043,0.90764,0.9987,1,0.995,0.97694,0.25156,0.17719,0.75588,0.00151292,0.00151292,0.00151292
248,378.878,0.39516,0.27194,0.90006,0.99294,1,0.995,0.98114,0.25948,0.20064,0.75811,0.00151094,0.00151094,0.00151094
249,380.407,0.37006,0.26608,0.88715,0.99366,1,0.995,0.97373,0.25875,0.21758,0.76031,0.00150896,0.00150896,0.00150896
250,381.914,0.41876,0.26825,0.93528,0.99801,1,0.995,0.98444,0.24494,0.19072,0.76067,0.00150698,0.00150698,0.00150698
251,383.447,0.40844,0.27017,0.91253,0.99783,1,0.995,0.98424,0.24648,0.19421,0.75924,0.001505,0.001505,0.001505
252,384.993,0.42885,0.28981,0.94499,0.99869,1,0.995,0.97248,0.26354,0.19939,0.76173,0.00150302,0.00150302,0.00150302
253,386.528,0.39587,0.27744,0.91228,0.99682,1,0.995,0.96481,0.30286,0.22418,0.81432,0.00150104,0.00150104,0.00150104
254,388.066,0.37151,0.25941,0.88069,0.99816,1,0.995,0.95723,0.31944,0.2375,0.80609,0.00149906,0.00149906,0.00149906
255,389.571,0.43299,0.27738,0.93243,0.99791,1,0.995,0.97101,0.28148,0.21679,0.76922,0.00149708,0.00149708,0.00149708
256,391.088,0.42396,0.28095,0.90102,0.99761,1,0.995,0.9576,0.28714,0.20408,0.76907,0.0014951,0.0014951,0.0014951
257,392.597,0.42638,0.2795,0.91501,0.99854,1,0.995,0.96465,0.28442,0.19508,0.76402,0.00149312,0.00149312,0.00149312
258,394.15,0.40765,0.26543,0.91375,0.99873,1,0.995,0.98458,0.26179,0.18414,0.75709,0.00149114,0.00149114,0.00149114
259,395.633,0.38459,0.26627,0.90291,0.99874,1,0.995,0.97914,0.25167,0.1824,0.75424,0.00148916,0.00148916,0.00148916
260,397.137,0.42021,0.28168,0.91045,0.99822,1,0.995,0.9774,0.25737,0.19386,0.75642,0.00148718,0.00148718,0.00148718
261,398.623,0.41411,0.28287,0.90313,0.99653,1,0.995,0.97105,0.2735,0.20264,0.76371,0.0014852,0.0014852,0.0014852
262,400.156,0.3802,0.26357,0.89854,0.95266,1,0.99248,0.96615,0.28219,0.24303,0.75875,0.00148322,0.00148322,0.00148322
263,401.703,0.42208,0.27036,0.90496,0.94974,1,0.98713,0.96136,0.29776,0.2717,0.76229,0.00148124,0.00148124,0.00148124
264,403.235,0.42599,0.27569,0.91873,0.96011,0.97674,0.99365,0.96501,0.28323,0.2999,0.76506,0.00147926,0.00147926,0.00147926
265,404.721,0.46105,0.30154,0.92412,0.95695,0.95349,0.99279,0.97547,0.2866,0.30963,0.76658,0.00147728,0.00147728,0.00147728
266,406.252,0.41739,0.28427,0.91531,0.93303,1,0.99231,0.95144,0.29355,0.29733,0.77204,0.0014753,0.0014753,0.0014753
267,407.792,0.39464,0.27562,0.89253,0.99477,1,0.995,0.97555,0.26879,0.18311,0.76428,0.00147332,0.00147332,0.00147332
268,409.343,0.37171,0.27302,0.88044,0.99873,1,0.995,0.98165,0.26506,0.18497,0.75921,0.00147134,0.00147134,0.00147134
269,410.834,0.39824,0.28178,0.91095,0.99851,1,0.995,0.97553,0.27328,0.19518,0.76089,0.00146936,0.00146936,0.00146936
270,412.402,0.39574,0.28238,0.90529,0.99808,1,0.995,0.96993,0.27373,0.20044,0.76281,0.00146738,0.00146738,0.00146738
271,413.921,0.42502,0.28314,0.92821,0.99809,1,0.995,0.96798,0.29515,0.20775,0.77592,0.0014654,0.0014654,0.0014654
272,415.439,0.41212,0.29363,0.91549,0.9987,1,0.995,0.98434,0.25683,0.19123,0.75953,0.00146342,0.00146342,0.00146342
273,416.917,0.40337,0.2763,0.88953,0.99874,1,0.995,0.9725,0.26285,0.19035,0.75929,0.00146144,0.00146144,0.00146144
274,418.411,0.42567,0.27378,0.93497,0.99875,1,0.995,0.97198,0.23155,0.15892,0.75286,0.00145946,0.00145946,0.00145946
275,419.89,0.38089,0.26506,0.89643,0.99859,1,0.995,0.97423,0.24463,0.17242,0.75238,0.00145748,0.00145748,0.00145748
276,421.44,0.41781,0.28203,0.90336,0.99861,1,0.995,0.97032,0.25156,0.18779,0.75361,0.0014555,0.0014555,0.0014555
277,422.964,0.40619,0.28146,0.93527,0.99874,1,0.995,0.97522,0.25912,0.18617,0.75383,0.00145352,0.00145352,0.00145352
278,424.492,0.39659,0.28551,0.90256,0.9987,1,0.995,0.97062,0.28132,0.19239,0.76108,0.00145154,0.00145154,0.00145154
279,425.975,0.40758,0.2806,0.91266,0.9987,1,0.995,0.97638,0.27455,0.18493,0.7624,0.00144956,0.00144956,0.00144956
280,427.49,0.41299,0.28293,0.92046,0.99856,1,0.995,0.97023,0.27506,0.18816,0.76959,0.00144758,0.00144758,0.00144758
281,428.976,0.40198,0.28525,0.89933,0.99844,1,0.995,0.97416,0.27432,0.1954,0.76956,0.0014456,0.0014456,0.0014456
282,430.522,0.37981,0.26533,0.90387,0.99819,1,0.995,0.97003,0.26834,0.18912,0.76656,0.00144362,0.00144362,0.00144362
283,432.019,0.39942,0.26767,0.90123,0.99805,1,0.995,0.96584,0.25311,0.17621,0.75784,0.00144164,0.00144164,0.00144164
284,433.503,0.38879,0.26579,0.91508,0.99857,1,0.995,0.9791,0.254,0.18646,0.75507,0.00143966,0.00143966,0.00143966
285,435.002,0.41114,0.28149,0.90446,0.99828,1,0.995,0.98494,0.24461,0.19379,0.75657,0.00143768,0.00143768,0.00143768
286,436.501,0.36307,0.25771,0.89716,0.99857,1,0.995,0.96611,0.26523,0.21733,0.76369,0.0014357,0.0014357,0.0014357
287,438.015,0.43241,0.29476,0.9403,0.99842,1,0.995,0.95826,0.27907,0.21219,0.7682,0.00143372,0.00143372,0.00143372
288,439.501,0.4116,0.2823,0.91254,0.99837,1,0.995,0.97259,0.25778,0.18068,0.75152,0.00143174,0.00143174,0.00143174
289,440.983,0.4318,0.29067,0.92301,0.99837,1,0.995,0.95568,0.26928,0.1913,0.75371,0.00142976,0.00142976,0.00142976
290,442.483,0.38836,0.26607,0.87763,0.99705,1,0.995,0.97025,0.28511,0.30141,0.75685,0.00142778,0.00142778,0.00142778
291,443.958,0.40448,0.26883,0.90997,0.99746,1,0.995,0.96489,0.28263,0.24327,0.7583,0.0014258,0.0014258,0.0014258
292,445.458,0.43319,0.28039,0.92974,0.99791,1,0.995,0.95394,0.30448,0.2257,0.77483,0.00142382,0.00142382,0.00142382
293,446.942,0.38948,0.27837,0.89622,0.99852,1,0.995,0.96036,0.28759,0.21593,0.77074,0.00142184,0.00142184,0.00142184
294,448.424,0.36297,0.26772,0.89174,0.99871,1,0.995,0.97928,0.27528,0.20404,0.76411,0.00141986,0.00141986,0.00141986
295,449.918,0.4107,0.27156,0.92801,0.99872,1,0.995,0.97073,0.27113,0.19028,0.76117,0.00141788,0.00141788,0.00141788
296,451.413,0.45488,0.30635,0.9449,0.99873,1,0.995,0.97789,0.2507,0.18353,0.75645,0.0014159,0.0014159,0.0014159
297,452.897,0.42376,0.29468,0.91101,0.99868,1,0.995,0.96989,0.26444,0.18894,0.75734,0.00141392,0.00141392,0.00141392
298,454.38,0.40118,0.27304,0.90006,0.99397,1,0.995,0.96217,0.27426,0.20865,0.76069,0.00141194,0.00141194,0.00141194
299,455.874,0.40339,0.27124,0.89773,0.9978,1,0.995,0.96741,0.26315,0.21757,0.75777,0.00140996,0.00140996,0.00140996
300,457.34,0.37842,0.26013,0.90363,0.99359,1,0.995,0.9695,0.2563,0.20499,0.7573,0.00140798,0.00140798,0.00140798
301,458.818,0.41657,0.27531,0.90182,0.99759,1,0.995,0.97505,0.26523,0.18078,0.75543,0.001406,0.001406,0.001406
302,460.311,0.37143,0.25349,0.90698,0.997,1,0.995,0.97137,0.2727,0.19156,0.75969,0.00140402,0.00140402,0.00140402
303,461.805,0.39855,0.2681,0.90454,0.99865,1,0.995,0.97763,0.27146,0.20227,0.76349,0.00140204,0.00140204,0.00140204
304,463.277,0.41175,0.25797,0.91023,0.9987,1,0.995,0.97528,0.28469,0.1806,0.76714,0.00140006,0.00140006,0.00140006
305,464.751,0.38262,0.26682,0.87755,0.99872,1,0.995,0.98064,0.25763,0.18091,0.76251,0.00139808,0.00139808,0.00139808
306,466.241,0.41146,0.28001,0.91695,0.99874,1,0.995,0.96863,0.27735,0.19814,0.76869,0.0013961,0.0013961,0.0013961
307,467.694,0.42546,0.28745,0.92522,0.99832,1,0.995,0.96394,0.27783,0.21078,0.76563,0.00139412,0.00139412,0.00139412
308,469.189,0.38055,0.26135,0.89179,0.99757,1,0.995,0.96545,0.28344,0.23319,0.77078,0.00139214,0.00139214,0.00139214
309,470.7,0.3578,0.2521,0.88591,0.99833,1,0.995,0.9714,0.28431,0.21905,0.7709,0.00139016,0.00139016,0.00139016
310,472.232,0.39787,0.27337,0.9047,0.99873,1,0.995,0.96861,0.30234,0.19943,0.77818,0.00138818,0.00138818,0.00138818
311,473.72,0.39189,0.26314,0.88783,0.99877,1,0.995,0.96627,0.29692,0.19602,0.77988,0.0013862,0.0013862,0.0013862
312,475.216,0.38386,0.25918,0.88123,0.99871,1,0.995,0.97729,0.27883,0.2075,0.76793,0.00138422,0.00138422,0.00138422
313,476.703,0.42676,0.2753,0.93842,0.9987,1,0.995,0.97522,0.25601,0.19619,0.75937,0.00138224,0.00138224,0.00138224
314,478.212,0.39215,0.26604,0.90258,0.99872,1,0.995,0.98161,0.27408,0.1896,0.7645,0.00138026,0.00138026,0.00138026
315,479.683,0.36914,0.26231,0.90145,0.99871,1,0.995,0.97657,0.25864,0.18345,0.75711,0.00137828,0.00137828,0.00137828
316,481.238,0.39014,0.26994,0.89198,0.99874,1,0.995,0.96661,0.27137,0.19855,0.76417,0.0013763,0.0013763,0.0013763
317,482.72,0.41545,0.28282,0.90806,0.99874,1,0.995,0.95848,0.30793,0.20419,0.77613,0.00137432,0.00137432,0.00137432
318,484.241,0.39777,0.27683,0.90924,0.99862,1,0.995,0.96991,0.27676,0.17837,0.76441,0.00137234,0.00137234,0.00137234
319,485.746,0.41933,0.2667,0.89698,0.99868,1,0.995,0.97047,0.26007,0.18069,0.76174,0.00137036,0.00137036,0.00137036
320,487.225,0.36353,0.25255,0.90125,0.99676,1,0.995,0.95513,0.29898,0.2135,0.76652,0.00136838,0.00136838,0.00136838
321,488.713,0.4042,0.27494,0.89417,0.9973,1,0.995,0.95771,0.28934,0.2064,0.77492,0.0013664,0.0013664,0.0013664
322,490.214,0.39818,0.26191,0.90776,0.9985,1,0.995,0.97283,0.27985,0.1892,0.76836,0.00136442,0.00136442,0.00136442
323,491.733,0.37297,0.26322,0.87903,0.9984,1,0.995,0.96667,0.27902,0.19227,0.76659,0.00136244,0.00136244,0.00136244
324,493.209,0.38216,0.26805,0.91137,0.99871,1,0.995,0.96652,0.2773,0.20245,0.76835,0.00136046,0.00136046,0.00136046
325,494.719,0.38779,0.26844,0.89669,0.99868,1,0.995,0.95855,0.26466,0.18274,0.76663,0.00135848,0.00135848,0.00135848
326,496.215,0.38432,0.26709,0.90223,0.9982,1,0.995,0.97063,0.26673,0.18659,0.76417,0.0013565,0.0013565,0.0013565
327,497.755,0.38029,0.26103,0.90499,0.99562,1,0.995,0.9797,0.26125,0.18392,0.75844,0.00135452,0.00135452,0.00135452
328,499.235,0.36353,0.25059,0.88746,0.99547,1,0.995,0.97304,0.26342,0.19677,0.75485,0.00135254,0.00135254,0.00135254
329,500.716,0.37254,0.25676,0.86779,0.99825,1,0.995,0.97478,0.25598,0.18972,0.75609,0.00135056,0.00135056,0.00135056
330,502.25,0.3772,0.26343,0.91346,0.99872,1,0.995,0.97148,0.25476,0.17527,0.75509,0.00134858,0.00134858,0.00134858
331,503.742,0.36561,0.24779,0.89209,0.99838,1,0.995,0.97961,0.26261,0.17391,0.75693,0.0013466,0.0013466,0.0013466
332,505.237,0.3687,0.25814,0.88336,0.99864,1,0.995,0.98328,0.23912,0.17291,0.74901,0.00134462,0.00134462,0.00134462
333,506.719,0.37537,0.26336,0.90448,0.99869,1,0.995,0.98335,0.24669,0.17193,0.75016,0.00134264,0.00134264,0.00134264
334,508.197,0.42975,0.28054,0.9107,0.9982,1,0.995,0.96937,0.2765,0.20466,0.76145,0.00134066,0.00134066,0.00134066
335,509.705,0.40556,0.27335,0.91831,0.97361,1,0.99409,0.9221,0.34052,0.25861,0.78513,0.00133868,0.00133868,0.00133868
336,511.207,0.40463,0.2682,0.90136,0.99847,1,0.995,0.95566,0.30901,0.22124,0.77905,0.0013367,0.0013367,0.0013367
337,512.718,0.38688,0.25791,0.90672,0.99862,1,0.995,0.96155,0.2762,0.20902,0.76489,0.00133472,0.00133472,0.00133472
338,514.23,0.39672,0.26482,0.91183,0.9985,1,0.995,0.97411,0.26426,0.17771,0.75296,0.00133274,0.00133274,0.00133274
339,515.746,0.40024,0.28235,0.91927,0.99713,1,0.995,0.96862,0.28393,0.19051,0.75958,0.00133076,0.00133076,0.00133076
340,517.274,0.39099,0.25817,0.89826,0.99827,1,0.995,0.97136,0.28774,0.19008,0.75937,0.00132878,0.00132878,0.00132878
341,518.763,0.40882,0.2561,0.92108,0.99865,1,0.995,0.96485,0.28567,0.18115,0.75912,0.0013268,0.0013268,0.0013268
342,520.293,0.39522,0.26097,0.89426,0.99873,1,0.995,0.97092,0.26882,0.17574,0.75762,0.00132482,0.00132482,0.00132482
343,521.818,0.38342,0.26193,0.89604,0.99876,1,0.995,0.97202,0.26623,0.17333,0.76037,0.00132284,0.00132284,0.00132284
344,523.322,0.38403,0.25147,0.91057,0.99889,1,0.995,0.96818,0.28083,0.19007,0.76787,0.00132086,0.00132086,0.00132086
345,524.807,0.37055,0.25655,0.90632,0.9974,1,0.995,0.96465,0.28818,0.18877,0.76772,0.00131888,0.00131888,0.00131888
346,526.323,0.36559,0.24688,0.89244,0.99878,1,0.995,0.97401,0.26905,0.17344,0.75852,0.0013169,0.0013169,0.0013169
347,527.817,0.38861,0.26707,0.89718,0.99876,1,0.995,0.9763,0.2619,0.17679,0.75579,0.00131492,0.00131492,0.00131492
348,529.332,0.41503,0.27043,0.93498,0.99875,1,0.995,0.96488,0.26913,0.18284,0.75915,0.00131294,0.00131294,0.00131294
349,530.845,0.36279,0.24594,0.91668,0.9987,1,0.995,0.9789,0.25697,0.18255,0.75465,0.00131096,0.00131096,0.00131096
350,532.317,0.37959,0.26158,0.88509,0.99864,1,0.995,0.98125,0.25041,0.17975,0.75448,0.00130898,0.00130898,0.00130898
351,533.802,0.39519,0.26779,0.90256,0.99875,1,0.995,0.98381,0.25197,0.18095,0.75696,0.001307,0.001307,0.001307
352,535.294,0.38118,0.26614,0.89867,0.9987,1,0.995,0.98948,0.22845,0.1604,0.74991,0.00130502,0.00130502,0.00130502
353,536.775,0.37243,0.25469,0.89534,0.99871,1,0.995,0.98835,0.23948,0.16901,0.7518,0.00130304,0.00130304,0.00130304
354,538.306,0.38824,0.2648,0.9154,0.99671,1,0.995,0.98554,0.24879,0.18446,0.75236,0.00130106,0.00130106,0.00130106
355,539.8,0.40367,0.26768,0.92038,0.98521,1,0.995,0.98548,0.24947,0.19091,0.75276,0.00129908,0.00129908,0.00129908
356,541.326,0.40136,0.26675,0.90513,0.97654,1,0.995,0.98336,0.25798,0.20054,0.75669,0.0012971,0.0012971,0.0012971
357,542.818,0.40153,0.2643,0.90877,0.983,1,0.995,0.98349,0.25707,0.19436,0.75489,0.00129512,0.00129512,0.00129512
358,544.339,0.37956,0.25737,0.91693,0.99746,1,0.995,0.98141,0.24627,0.1654,0.75611,0.00129314,0.00129314,0.00129314
359,545.861,0.37719,0.25683,0.90369,0.9987,1,0.995,0.9836,0.25176,0.15692,0.7576,0.00129116,0.00129116,0.00129116
360,547.427,0.3595,0.24444,0.88125,0.99877,1,0.995,0.9752,0.25362,0.17283,0.75925,0.00128918,0.00128918,0.00128918
361,548.938,0.38927,0.2545,0.90184,0.99876,1,0.995,0.98182,0.24346,0.17078,0.75646,0.0012872,0.0012872,0.0012872
362,550.453,0.36137,0.2469,0.90001,0.99869,1,0.995,0.98615,0.23855,0.16038,0.75287,0.00128522,0.00128522,0.00128522
363,551.945,0.36353,0.25426,0.89943,0.99856,1,0.995,0.9885,0.24064,0.16478,0.75001,0.00128324,0.00128324,0.00128324
364,553.471,0.35888,0.23203,0.90963,0.99733,1,0.995,0.9765,0.25201,0.18919,0.75283,0.00128126,0.00128126,0.00128126
365,554.983,0.34932,0.25015,0.87774,0.99073,1,0.995,0.97608,0.27186,0.2256,0.75842,0.00127928,0.00127928,0.00127928
366,556.519,0.3441,0.23127,0.89677,0.99521,1,0.995,0.96359,0.28182,0.22743,0.75952,0.0012773,0.0012773,0.0012773
367,558.019,0.35345,0.23488,0.89658,0.99734,1,0.995,0.96445,0.27292,0.19007,0.7593,0.00127532,0.00127532,0.00127532
368,559.543,0.37937,0.24998,0.90351,0.99844,1,0.995,0.96132,0.25983,0.17208,0.75929,0.00127334,0.00127334,0.00127334
369,561.045,0.38501,0.26353,0.90363,0.99744,1,0.995,0.96865,0.27614,0.18034,0.76368,0.00127136,0.00127136,0.00127136
370,562.571,0.35579,0.23772,0.88375,0.99565,1,0.995,0.98135,0.25421,0.18317,0.75585,0.00126938,0.00126938,0.00126938
371,564.101,0.42854,0.26532,0.91592,0.99662,1,0.995,0.96669,0.25934,0.18919,0.75762,0.0012674,0.0012674,0.0012674
372,565.643,0.40804,0.2577,0.92102,0.99864,1,0.995,0.96928,0.27323,0.18607,0.7585,0.00126542,0.00126542,0.00126542
373,567.126,0.38325,0.25988,0.8883,0.99863,1,0.995,0.98132,0.25218,0.18271,0.75608,0.00126344,0.00126344,0.00126344
374,568.651,0.36713,0.2488,0.88822,0.9986,1,0.995,0.98036,0.24663,0.18641,0.75436,0.00126146,0.00126146,0.00126146
375,570.175,0.37192,0.25022,0.90418,0.99862,1,0.995,0.97922,0.25897,0.1926,0.75765,0.00125948,0.00125948,0.00125948
376,571.689,0.34672,0.24016,0.88916,0.99863,1,0.995,0.98136,0.24542,0.18616,0.75313,0.0012575,0.0012575,0.0012575
377,573.195,0.3514,0.24399,0.87348,0.99859,1,0.995,0.97355,0.25251,0.18813,0.75184,0.00125552,0.00125552,0.00125552
378,574.72,0.37181,0.25576,0.90148,0.99865,1,0.995,0.97819,0.24324,0.16869,0.7491,0.00125354,0.00125354,0.00125354
379,576.209,0.35732,0.23092,0.8904,0.99868,1,0.995,0.98356,0.24652,0.17789,0.7512,0.00125156,0.00125156,0.00125156
380,577.725,0.35893,0.25283,0.89999,0.99869,1,0.995,0.96475,0.25935,0.18304,0.75461,0.00124958,0.00124958,0.00124958
381,579.238,0.38368,0.25188,0.92281,0.99875,1,0.995,0.97444,0.24479,0.17293,0.75259,0.0012476,0.0012476,0.0012476
382,580.752,0.40433,0.26318,0.91027,0.99876,1,0.995,0.9699,0.24594,0.15909,0.75603,0.00124562,0.00124562,0.00124562
383,582.282,0.36631,0.24007,0.90098,0.99878,1,0.995,0.97042,0.24761,0.15453,0.75751,0.00124364,0.00124364,0.00124364
384,583.827,0.36985,0.24754,0.87906,0.99881,1,0.995,0.97302,0.2493,0.16688,0.75636,0.00124166,0.00124166,0.00124166
385,585.381,0.39726,0.27274,0.89854,0.9988,1,0.995,0.97625,0.25413,0.17187,0.75576,0.00123968,0.00123968,0.00123968
386,586.896,0.35004,0.25272,0.90228,0.99882,1,0.995,0.9826,0.26009,0.18144,0.75117,0.0012377,0.0012377,0.0012377
